coordinates,created_at,followers,friends,geolocation,original_text,text,tweet_type,user_id,user_location,user_name,user_screen_name,verified,lang
,2015-09-04 09:18:23+00:00,6864,3923,,,"If you missed it earlier, this @BBCr4Today interview with a Syrian refugee is powerful http://t.co/vAYf1zhygy",post,1000531,"London, UK",Caspar Aremi ,caspararemi,FALSE,en
,2015-09-04 06:42:23+00:00,6859,3921,,,Really heartbreaking story from a Syrian refugee in Hungary on @BBCr4today,post,1000531,"London, UK",Caspar Aremi ,caspararemi,FALSE,en
,2015-09-06 20:46:56+00:00,6863,3951,,"""The Journey"" A refugee's odyssey from Syria to Sweden: http://t.co/PtxwJvR14z (by @PatrickKingsley, @guardian) http://t.co/wGp1iqTlMS","RT @longform: ""The Journey"" A refugee's odyssey from Syria to Sweden: http://t.co/PtxwJvR14z (by @PatrickKingsley, @guardian) http://t.co/w…",share,1000531,"London, UK",Caspar Aremi ,caspararemi,FALSE,en
,2015-09-06 21:33:11+00:00,6863,3951,,"""What's in my bag"" - What refugees bring when they run for their lives https://t.co/r5amYNFkP0 #Refugee #fluechtlinge","RT @OliveraStajic: ""What's in my bag"" - What refugees bring when they run for their lives https://t.co/r5amYNFkP0 #Refugee #fluechtlinge",share,1000531,"London, UK",Caspar Aremi ,caspararemi,FALSE,en
,2015-09-03 13:17:47+00:00,6858,3918,,Refugee crisis is bad. The whole thing makes me very sad. Donate to this http://t.co/FDxXPrn5Nd with your iPad. Ooh I get the shivers.,RT @thenewsbydesree: Refugee crisis is bad. The whole thing makes me very sad. Donate to this http://t.co/FDxXPrn5Nd with your iPad. Ooh I …,share,1000531,"London, UK",Caspar Aremi ,caspararemi,FALSE,en
,2015-09-09 07:26:26+00:00,46,252,,,"hi importante: Understanding the Refugee Crisis in Europe, Syria, and around the World https://t.co/yXHNo699er via @YouTube",post,1000944648,,Celina Lee,Celina2528,FALSE,en
,2015-09-06 19:35:55+00:00,52,170,,"The Real Refugee Problem – And How To Solve It -- my weekly column:
http://t.co/CvbwUP0vu6",RT @RonPaul: The Real Refugee Problem – And How To Solve It -- my weekly column: http://t.co/CvbwUP0vu6,share,1000916287,"Richmond, Texas",Cesar Amezquita,AmezquitaCesar,FALSE,en
,2015-09-04 12:22:03+00:00,473,620,,"Israeli newspaper cartoon on refugee baby drowning: White European man shouting “Help, I’m drowning”… in brown people http://t.co/yz5gCjyvrX","RT @davidsheen: Israeli newspaper cartoon on refugee baby drowning: White European man shouting “Help, I’m drowning”… in brown people http:…",share,1001287537,,Chopper,ChopperClemo,FALSE,en
,2015-09-08 21:01:38+00:00,474,622,,"Is it him on 2nd pic? ""Syrian"" refugee in Europe http://t.co/otIvMMTUrP","RT @FarEasterner: Is it him on 2nd pic? ""Syrian"" refugee in Europe http://t.co/otIvMMTUrP",share,1001287537,,Chopper,ChopperClemo,FALSE,en
,2015-09-12 06:08:27+00:00,475,622,,"""Greater Israel"" is the objective of the #RefugeeCrisis. THINK &amp; connect the dots! http://t.co/lkCckKpKId #AylanKurdi http://t.co/Z7fi0XDMAO","RT @Hariri_1987: ""Greater Israel"" is the objective of the #RefugeeCrisis. THINK &amp; connect the dots! http://t.co/lkCckKpKId #AylanKurdi http…",share,1001287537,,Chopper,ChopperClemo,FALSE,en
,2015-09-15 18:10:35+00:00,475,622,,"He makes sense whether you believe him or not 

""If you are worried about refugees, stop supporting terrorists' Assad
http://t.co/Z2UpGfPv0A","RT @ljam185: He makes sense whether you believe him or not   ""If you are worried about refugees, stop supporting terrorists' Assad http://t…",share,1001287537,,Chopper,ChopperClemo,FALSE,en
,2015-09-03 15:59:18+00:00,473,620,,The Etonian-educated Government assumption that by defeating ISIS we will solve the Refugee crisis is so dumb that it it would make you cry.,RT @ljam185: The Etonian-educated Government assumption that by defeating ISIS we will solve the Refugee crisis is so dumb that it it would…,share,1001287537,,Chopper,ChopperClemo,FALSE,en
,2015-09-10 07:07:45+00:00,474,622,,Let a #Syria|n tell you the truth about the refugee crisis #SyrianRefugees #refugeecrisis #AylanKurdi https://t.co/eYsSgvlu50 #SyriaCrisis,RT @Partisangirl: Let a #Syria|n tell you the truth about the refugee crisis #SyrianRefugees #refugeecrisis #AylanKurdi https://t.co/eYsSgv…,share,1001287537,,Chopper,ChopperClemo,FALSE,en
,2015-09-10 06:46:13+00:00,474,622,,Nowadays its easier to find ex-rebels seeking asylum in Europe than to find your house keys,RT @Souria4Syrians: Nowadays its easier to find ex-rebels seeking asylum in Europe than to find your house keys,share,1001287537,,Chopper,ChopperClemo,FALSE,en
,2015-09-07 18:32:41+00:00,473,623,,"A Syrian refugee interviewed by Turkish TV: Where there's the Free Syrian Army, there's terrorism #Syria
@LinaArabii http://t.co/x7XZ4S8wUf","RT @theLemniscat: A Syrian refugee interviewed by Turkish TV: Where there's the Free Syrian Army, there's terrorism #Syria @LinaArabii http…",share,1001287537,,Chopper,ChopperClemo,FALSE,en
,2015-09-02 21:02:08+00:00,447,650,,,This migrant situation is desperate. There must be something that can be done but opening borders &amp; allowing a free for all isn't an option.,post,1000085449,,Chris Davies,Rubbish_No3,FALSE,en
,2015-09-02 21:44:10+00:00,447,650,,,Washed up on a Turkish beach: the migrant child  Horrific 😔😔 http://t.co/BO2DW5wOie,post,1000085449,,Chris Davies,Rubbish_No3,FALSE,en
,2015-09-03 19:18:14+00:00,590,711,EpiCenter Revenue Cycle Team,,Yeah continental scale refugee crisis going on...but all the news is about an ugly lady from Kentucky #ModernNews,post,100141251,"Greenville, SC",Christopher Uberti,cuberti,FALSE,en
,2015-09-03 11:32:16+00:00,42,91,,,Petition: Accept more asylum seekers and increase support for refugee migrants in the UK. https://t.co/B9bT2NnQDP,post,1000125091,Sutton ,Christopher Woolmer,CMWoolmer,FALSE,en
,2015-09-09 10:47:30+00:00,183,635,,,"Your Wednesday Briefing, via @nytimes #goodmorning http://t.co/Ferszhyp6P",post,100122601,"Washington, DC",CJ,clariebird,FALSE,en
,2015-09-14 04:58:34+00:00,65,266,,Today: CNN International devotes its homepage to tell the story of the refugee crisis. Visit http://t.co/Jmyb232pvf http://t.co/pbqURCd27U,RT @cnni: Today: CNN International devotes its homepage to tell the story of the refugee crisis. Visit http://t.co/Jmyb232pvf http://t.co/p…,share,1000490551,,Claudia Patricia,SalcedoClau,FALSE,en
,2015-09-05 15:31:21+00:00,86,262,,My heart breaks over this exploding migrant crisis. We need COMPASSION. We need to help!! http://t.co/MsJBWYqoow,RT @PerezHilton: My heart breaks over this exploding migrant crisis. We need COMPASSION. We need to help!! http://t.co/MsJBWYqoow,share,1000490551,,Claudia Patricia,SalcedoClau,FALSE,en
,2015-09-07 18:24:42+00:00,82,262,,Learn the story behind #BuyPens and how one Tweet can make a difference.  https://t.co/knAHRwgtsY,RT @twitter: Learn the story behind #BuyPens and how one Tweet can make a difference.  https://t.co/knAHRwgtsY,share,1000490551,,Claudia Patricia,SalcedoClau,FALSE,en
,2015-09-02 21:49:10+00:00,293,638,,,"yes I agree, and by All nations setting out agreements on refugee intake we can take positive steps.",post,100091177,New Forest,Cllr Alex Wade,LiberalSaint85,FALSE,en
,2015-09-08 17:14:57+00:00,1231,682,,,China Buys 16 Tons #Gold In August – Dumps $94 Billion http://t.co/K6ucEzHpYE via @goldcore,post,100182054,Mumbai,CommodityTradeMantra,MONEYLINE_FCPL,FALSE,en
,2015-09-13 16:35:35+00:00,957,1005,,,@moorehn  Not if the Republican party and conservative media do to the refugee issue what they did to #Ebola issue: scare people.,post,100005598,New Jersey,Connie C. Keys,hotelkeys,FALSE,en
,2015-09-09 02:24:30+00:00,953,1012,,Worst journalist of the year award goes to camerawoman who tried to trip a refugee so they'd be caught by the police. http://t.co/2vRTYMLfmm,RT @DavidKenner: Worst journalist of the year award goes to camerawoman who tried to trip a refugee so they'd be caught by the police. http…,share,100005598,New Jersey,Connie C. Keys,hotelkeys,FALSE,en
,2015-09-02 13:05:06+00:00,963,1007,,"So terrible. And we're all tangled up in Trump and ignore this earth-shattering, family-rending event. https://t.co/GAOQJVCmwU","RT @Lee_in_Iowa: So terrible. And we're all tangled up in Trump and ignore this earth-shattering, family-rending event. https://t.co/GAOQJV…",share,100005598,New Jersey,Connie C. Keys,hotelkeys,FALSE,en
,2015-09-09 19:29:38+00:00,952,1014,,"Cruz '14: ""We have welcomed refugees... that's been the history"" of America 
Now: No to resettling refugees in US

http://t.co/OfbJvxfXvE","RT @timkmak: Cruz '14: ""We have welcomed refugees... that's been the history"" of America  Now: No to resettling refugees in US  http://t.co…",share,100005598,New Jersey,Connie C. Keys,hotelkeys,FALSE,en
,2015-09-12 01:01:28+00:00,955,1006,,"I don't understand how possessing a cellphone makes someone a less convincing refugee. They're fleeing war, not visiting from 18th century.","RT @zenpeacekeeper: I don't understand how possessing a cellphone makes someone a less convincing refugee. They're fleeing war, not visitin…",share,100005598,New Jersey,Connie C. Keys,hotelkeys,FALSE,en
,2015-09-03 08:17:36+00:00,94,340,,,The coffin ships that fill the pages of our history books have returned – this time on the Mediterranean seas.  https://t.co/aU63A1ib6L,post,1000053692,,conor fagan,masterfagan,FALSE,en
,2015-09-13 10:34:45+00:00,472,405,,It’s not easy getting laughs out of the migrant crisis http://t.co/b2wc6MeK7U @StewartLee1,RT @guardian: It’s not easy getting laughs out of the migrant crisis http://t.co/b2wc6MeK7U @StewartLee1,share,1001747496,With Hobbit,crabapple,crabapple75,FALSE,en
,2015-09-02 20:27:04+00:00,474,403,,So when a dog needs a safe home it's 'moving' but when people need a safe home it's a 'biblical migrant crisis'? http://t.co/xefCb6VInc,RT @TimLong96: So when a dog needs a safe home it's 'moving' but when people need a safe home it's a 'biblical migrant crisis'? http://t.co…,share,1001747496,With Hobbit,crabapple,crabapple75,FALSE,en
,2015-09-06 17:44:38+00:00,34,381,,5 ways the EU could improve the refugee situation immediately. https://t.co/bvHuvqc9lD http://t.co/d9qcvTKWPs,RT @WenzelMichalski: 5 ways the EU could improve the refugee situation immediately. https://t.co/bvHuvqc9lD http://t.co/d9qcvTKWPs,share,1000656721,"Austin, TX",cris,cristobal2832,FALSE,en
,2015-09-13 09:19:57+00:00,408,854,,,Photo gallery: #WW2 refugee pictures: http://t.co/TugfO8GQjW #refugeescrisis,post,100016553,London,Cristina Gallardo,gallardo_ortega,FALSE,en
,2015-09-07 19:02:19+00:00,330,1621,,,In other (not unexpected) news... https://t.co/svn3Ie178e,post,1000229402,,D. Anca Cretu,dacretu,FALSE,en
,2015-09-05 00:37:02+00:00,328,1614,,Ways to help Syrian refugees  https://t.co/qzKcti6pl0,RT @sarahkendzior: Ways to help Syrian refugees  https://t.co/qzKcti6pl0,share,1000229402,,D. Anca Cretu,dacretu,FALSE,en
,2015-09-05 08:55:27+00:00,190,686,,Mary McAleese: I was a refugee on my own island http://t.co/dcwAYnja2z #refugeecrisis http://t.co/gWhKyOE0Ki,RT @BelTel: Mary McAleese: I was a refugee on my own island http://t.co/dcwAYnja2z #refugeecrisis http://t.co/gWhKyOE0Ki,share,1000150068,Contae Aontroma,Dáithí,DavidGorman_,FALSE,en
,2015-09-05 22:55:21+00:00,208,265,,,"@SonnyBunch L2CandyBar, refugee. http://t.co/HGTfc82vem",post,100027413,Wing Kong Exchange,Dana,thaSalsa,FALSE,en
,2015-09-05 14:09:23+00:00,373,384,,"In prayerful solidarity with refugees &amp; migrants. Our Lord was once a refugee, we’re called to welcome the stranger: http://t.co/M8qLgYizGM","RT @ELCABishopEaton: In prayerful solidarity with refugees &amp; migrants. Our Lord was once a refugee, we’re called to welcome the stranger: h…",share,100102170,,Dana Blouch-Hanson,blurosepix,FALSE,en
,2015-09-04 12:10:24+00:00,372,384,,I was a refugee when my family fled to Egypt. http://t.co/ec4J7COiFi,RT @JesusOfNaz316: I was a refugee when my family fled to Egypt. http://t.co/ec4J7COiFi,share,100102170,,Dana Blouch-Hanson,blurosepix,FALSE,en
,2015-09-13 20:00:47+00:00,160,298,,,http://t.co/K7aPX5fbdB @nickadolflo @cachia10 read this where it starts with Poland. 😂😂,post,1000785852,,Daniel ,D_Juskowiak,FALSE,en
,2015-09-12 15:27:20+00:00,260,208,,,@thedailyconvo http://t.co/O0cnzJsGee Europe's Refugee Crisis Explained의 @YouTube 동영상에 좋아요 표시를 했습니다.,post,100166547,sydney,Danwlfn Sabayon,Danwlfn,FALSE,en
,2015-09-12 15:27:23+00:00,260,208,,,Europe's Refugee Crisis Explained http://t.co/9HtYQsZeAq via @YouTube,post,100166547,sydney,Danwlfn Sabayon,Danwlfn,FALSE,en
,2015-09-01 14:44:36+00:00,93,561,,Everyone should read Yvette Cooper's powerful speech on the refugee crisis http://t.co/Vr5WSPcTZl http://t.co/KDhKbM2pcU,RT @thei100: Everyone should read Yvette Cooper's powerful speech on the refugee crisis http://t.co/Vr5WSPcTZl http://t.co/KDhKbM2pcU,share,100051796,London,David Moulton ,sbdukm,FALSE,en
,2015-09-08 01:40:09+00:00,377,2000,,,Cory Bernardi branded an 'embarrassment'  http://t.co/jNCVeUtGfe,post,1000633310,,David Trudgian,DavidTrudgian,FALSE,en
,2015-09-09 03:14:08+00:00,374,2000,,"Lift in Syrian #refugee intake by Oz must follow decades-long policy of prioritising by humanitarian need, not creed http://t.co/l7dzPgJCgk","RT @david_manne: Lift in Syrian #refugee intake by Oz must follow decades-long policy of prioritising by humanitarian need, not creed http:…",share,1000633310,,David Trudgian,DavidTrudgian,FALSE,en
,2015-09-08 00:42:11+00:00,377,2000,,"Christians to get priority as Abbott faces pressure to take in more [Syrian] refugees - ABC News

And non-Christians? http://t.co/u23cby0KIj",RT @ringsau: Christians to get priority as Abbott faces pressure to take in more [Syrian] refugees - ABC News  And non-Christians? http://t…,share,1000633310,,David Trudgian,DavidTrudgian,FALSE,en
,2015-09-06 12:34:06+00:00,150,248,,"Breaking: Pope calls on every Catholic parish, religious community, monastery, in Europe to take in a refugee family http://t.co/1WtwPvhLux","RT @JamesMartinSJ: Breaking: Pope calls on every Catholic parish, religious community, monastery, in Europe to take in a refugee family htt…",share,1000242030,,Dawn,pda_21,FALSE,en
,2015-09-07 21:10:27+00:00,151,252,,"To understand the scale of the problem, this is a Syrian Refugee camp in Jordan. Absolutely staggering! Please RT http://t.co/eXCYw1bMlz","RT @YesGiffnock: To understand the scale of the problem, this is a Syrian Refugee camp in Jordan. Absolutely staggering! Please RT http://t…",share,1000242030,,Dawn,pda_21,FALSE,en
,2015-09-09 16:54:16+00:00,67,630,,"Refugee crises in Syria, most Canadians care. Except Rob Nicholson, Min of foreign affairs. He literally ran from reporters today. #cdnpoIi","RT @LauraE303B: Refugee crises in Syria, most Canadians care. Except Rob Nicholson, Min of foreign affairs. He literally ran from reporters…",share,100126078,,Dem Boys,TheRealGorbes,FALSE,en
,2015-09-09 16:02:37+00:00,71,105,,,Somebody shove her ignorance in her mouth and shut her the hell up https://t.co/ajsEtmwIG0,post,1002013800, London | Kuala Lumpur,Desirée Bombay,bombay_dolla,FALSE,en
,2015-09-14 23:09:52+00:00,107,26,,"#AngelaMerkel's refugee U-turn: Blunder or pressure tactic? 
http://t.co/TviOvI0ZJn",RT @EconomicTimes: #AngelaMerkel's refugee U-turn: Blunder or pressure tactic?  http://t.co/TviOvI0ZJn,share,1001452195,Mumbai,Dheeraj Jha,JhaDheeraj88,FALSE,en
,2015-09-15 22:52:32+00:00,105,26,,"#CharlieHebdo stirs new controversy with #migrant cartoons 
http://t.co/qq6h5CzRn9",RT @EconomicTimes: #CharlieHebdo stirs new controversy with #migrant cartoons  http://t.co/qq6h5CzRn9,share,1001452195,Mumbai,Dheeraj Jha,JhaDheeraj88,FALSE,en
,2015-09-09 23:23:20+00:00,107,26,,Refugee quotas: How many will #EU countries take? http://t.co/th0C1viVdx,RT @EconomicTimes: Refugee quotas: How many will #EU countries take? http://t.co/th0C1viVdx,share,1001452195,Mumbai,Dheeraj Jha,JhaDheeraj88,FALSE,en
,2015-09-09 16:57:15+00:00,846,1173,,,#WakeUpAmerica  #PJNET   #TGDN   https://t.co/6SjdE7T8pR,post,1001964392,West Coast,Diane23,4everIndigo,FALSE,en
,2015-09-15 16:14:52+00:00,855,1185,,,#WakeUpAmerica #PJNET  https://t.co/oxVtsjmmpz,post,1001964392,West Coast,Diane23,4everIndigo,FALSE,en
,2015-09-14 00:14:45+00:00,851,1181,,Solving the European Migrant Problem http://t.co/j4gvyObsvv http://t.co/3jj1VdP1e3,RT @GatestoneInst: Solving the European Migrant Problem http://t.co/j4gvyObsvv http://t.co/3jj1VdP1e3,share,1001964392,West Coast,Diane23,4everIndigo,FALSE,en
,2015-09-09 03:17:14+00:00,845,1169,,"The title 'refugee' is a Trojan Horse. Those that suffer are the true victims trying to flee with their lives, among them are insurgents.","RT @WAGNERGIRLE: The title 'refugee' is a Trojan Horse. Those that suffer are the true victims trying to flee with their lives, among them …",share,1001964392,West Coast,Diane23,4everIndigo,FALSE,en
,2015-09-09 01:05:08+00:00,843,1169,,Goldman Explains Why Europe's Refugee Crisis Is Actually A Blessing http://t.co/3NlMdNrC3y,RT @zerohedge: Goldman Explains Why Europe's Refugee Crisis Is Actually A Blessing http://t.co/3NlMdNrC3y,share,1001964392,West Coast,Diane23,4everIndigo,FALSE,en
,2015-09-04 10:18:24+00:00,1294,2000,,,Petition: Accept more asylum seekers and increase support for refugee migrants in the UK. https://t.co/nTfvaZcXw2,post,1000497458,"London, UK",DieGo Publishing,DieGoPublishing,FALSE,en
,2015-09-01 19:21:12+00:00,1227,561,,,African Migrant Hides Inside Car Engine To Enter Spain http://t.co/e51322KPTf,post,1001087678,Nigeria,Dj Slam Naija,Djslamnaija101,FALSE,en
,2015-09-13 10:18:08+00:00,198,1234,,,"@hari @NewsHour #refugees: Shields and Brooks made a good analysis of the refugee crisis, however didn’t focus the key role of  A. #Merkel.",post,100025085,Rethinking the World with You ,Domingo Trassens,trassens,FALSE,en
,2015-09-05 17:56:15+00:00,203,1234,,,"@Independent Assad and ISIS are responsible of the refugee crisis, but why the leaders of the world didn’t take action in the right moment?.",post,100025085,Rethinking the World with You ,Domingo Trassens,trassens,FALSE,en
,2015-09-09 18:48:16+00:00,198,1234,,,"@Independent The ""refugee” status is risky everywhere because frequently the country puts limits of its hospitality.",post,100025085,Rethinking the World with You ,Domingo Trassens,trassens,FALSE,en
,2015-09-05 18:01:27+00:00,203,1234,,,@Independent The apathy of the world leaders in the case of the refugee crisis is more than a sin. And the impotency of the UN is terrible!,post,100025085,Rethinking the World with You ,Domingo Trassens,trassens,FALSE,en
,2015-09-10 18:19:58+00:00,198,1234,,,"@Independent The refugee crisis is complex because the countries that receive people have to integrate them in the way to avoid ""ghettos"".",post,100025085,Rethinking the World with You ,Domingo Trassens,trassens,FALSE,en
,2015-09-07 13:08:50+00:00,205,1234,,,@Slate The refugee crisis is not only EU responsibility… The United Nations has to take a more active role…,post,100025085,Rethinking the World with You ,Domingo Trassens,trassens,FALSE,en
,2015-09-11 13:01:33+00:00,197,1234,,,@WSJ This front page shows Angela Merkel and a refugee who is taking a photo next to the German Chancellor. All the refugees love Angela!,post,100025085,Rethinking the World with You ,Domingo Trassens,trassens,FALSE,en
,2015-09-02 19:19:17+00:00,202,1235,,,"@cnni Every day we see terrible images of the migrant crisis, a human tragedy that looks without end.",post,100025085,Rethinking the World with You ,Domingo Trassens,trassens,FALSE,en
,2015-09-03 19:17:56+00:00,202,1234,,,@WSJ Each migrant child is a huge drama with terrible consequences for his/her future. the wounds of the soul never heal completely.,post,100025085,Rethinking the World with You ,Domingo Trassens,trassens,FALSE,en
,2015-09-06 19:11:37+00:00,205,1234,,,@guardian David Cameron is in a very difficult moment of his political career as UK leader Due to the refugee crisis.,post,100025085,Rethinking the World with You ,Domingo Trassens,trassens,FALSE,en
,2015-09-15 12:15:31+00:00,200,1234,,,"@WSJ we have to agree that the migrant crisis is chaotic and produces panic, however the attitude of Hungary looks excessive hard.",post,100025085,Rethinking the World with You ,Domingo Trassens,trassens,FALSE,en
,2015-09-04 01:32:52+00:00,29909,814,,,Protesters call for NZ's refugee quota to be lifted. http://t.co/NH87Thoh1B http://t.co/CI8qJKU738,post,10017472,"Wellington, New Zealand",Dominion Post,DomPost,TRUE,en
,2015-09-04 02:31:28+00:00,29913,814,,Protesters at Parliament call for NZ refugee quota increase @dompost @nzstuff  http://t.co/DMW6HRVj7R,RT @Matt808Stewart: Protesters at Parliament call for NZ refugee quota increase @dompost @nzstuff  http://t.co/DMW6HRVj7R,share,10017472,"Wellington, New Zealand",Dominion Post,DomPost,TRUE,en
,2015-09-03 19:48:29+00:00,29903,813,,,Syrian ex-asylum seekers in Wellington urge Government to boost refugee quota. http://t.co/cjqwSetLJC http://t.co/oHc5acQbnF,post,10017472,"Wellington, New Zealand",Dominion Post,DomPost,TRUE,en
,2015-09-03 18:33:59+00:00,290,165,,,#JaieteMigrant and proud to be a #migrant physician in #France https://t.co/LJW4GYUFty,post,100034232,France,"Donna Willis, MD",drdlwillis11,FALSE,en
,2015-09-08 11:01:09+00:00,292,165,,,Flow #Refugees Outpacing Shelter @nytimes plenty EU #Catholic monasteries &amp; covents @pontifex http://t.co/OAW5eju616 http://t.co/R5pDeUQp5y,post,100034232,France,"Donna Willis, MD",drdlwillis11,FALSE,en
,2015-09-06 13:22:27+00:00,16,43,,Germany: teacher unions calling for support to integrate refugee children: Amid the increasing number of refugees… http://t.co/EqO0frrGvt,RT @eduint: Germany: teacher unions calling for support to integrate refugee children: Amid the increasing number of refugees… http://t.co/…,share,100211957,"Duisburg, Germany",Dr. Tagrid Yousef,taggi67,FALSE,en
,2015-09-13 16:33:46+00:00,2558,466,,En este país hay algunos que deberían irse de vacaciones al Arkham Asylum.,RT @CiudadBizarra: En este país hay algunos que deberían irse de vacaciones al Arkham Asylum.,share,100068139,En tu TL ¡En cualquier lugar¡,E i d r i ♡,_AdriBarez,FALSE,sp
,2015-09-08 22:27:18+00:00,73,76,,May every parish and religious community in Europe host a refugee family. #Jubilee #refugeeswelcome,RT @Pontifex: May every parish and religious community in Europe host a refugee family. #Jubilee #refugeeswelcome,share,1000956925,,沖野大輔,metro63377696,FALSE,en
,2015-09-06 17:39:20+00:00,132,179,,The #Refugee Crisis Isn’t a ‘European Problem’ - The New York Times http://t.co/AXqzsBw4Qe,RT @cpfuchs: The #Refugee Crisis Isn’t a ‘European Problem’ - The New York Times http://t.co/AXqzsBw4Qe,share,100030588,"Dayton, Ohio",Ed Burns,emburns1,FALSE,en
,2015-09-12 16:02:10+00:00,1785,1678,,,I swear to god if AHS hotel doesn't reach murder house and asylum standards i will write a letter of complaint,post,1001497698,Dublin,Edina Delicious,Dinodadinosaurr,FALSE,en
,2015-09-09 12:42:38+00:00,1779,1677,,,My Ma was a refugee,post,1001497698,Dublin,Edina Delicious,Dinodadinosaurr,FALSE,en
,2015-09-04 19:01:52+00:00,77,564,,An open letter to anyone who ever talked down the refugee crisis http://t.co/tNEiAas9UK http://t.co/vK4Jb2gs4E,RT @Independent: An open letter to anyone who ever talked down the refugee crisis http://t.co/tNEiAas9UK http://t.co/vK4Jb2gs4E,share,100041369,,Eduardo Castillo,RFMasterpiece,FALSE,en
,2015-09-06 20:58:09+00:00,211,737,,"The world could use more people like this woman, who saved a Syrian refugee lost at sea: http://t.co/UBsousTCjt http://t.co/5OIA2jfsCs","RT @nickthompson: The world could use more people like this woman, who saved a Syrian refugee lost at sea: http://t.co/UBsousTCjt http://t.…",share,1001537214,España,educodi,Educodi1Educodi,FALSE,en
,2015-09-09 06:17:39+00:00,404,1107,,,Let's make this viral. Hungarian nationalist TV camera operator filmed kicking refugee children http://t.co/1R251B8nhW,post,100180856,"Jakarta, ID",Eko Prasetyo,talibambu,FALSE,en
,2015-09-15 22:25:58+00:00,921,1968,,,BBC News - Migrant crisis: Afghan boy's lonely start in Germany http://t.co/nYhnpvBuVc,post,1000572948,Twitter All day,Ekow Tricky,esseltricky,FALSE,en
,2015-09-14 17:11:02+00:00,1905,904,,lol my mum has applied on a website to give my room to a Syrian refugee while I'm away,RT @findunnett: lol my mum has applied on a website to give my room to a Syrian refugee while I'm away,share,100048356,,elentay,Elentay,FALSE,en
,2015-09-07 11:22:19+00:00,20,144,,"Macedonian border. If you don't get upset seeing this, then YOU are the threat to the EU project, not the refugee http://t.co/qEzqRTA6rI","RT @tparsi: Macedonian border. If you don't get upset seeing this, then YOU are the threat to the EU project, not the refugee http://t.co/q…",share,1002118328,In the land of God,Elhamdulilah,Nhl_elh,FALSE,en
,2015-09-10 04:00:56+00:00,75,314,,Opinion: Refugee crisis - Where are the Gulf countries? http://t.co/6uZuu7ScxK http://t.co/YAlRQqmN5T,RT @AJEnglish: Opinion: Refugee crisis - Where are the Gulf countries? http://t.co/6uZuu7ScxK http://t.co/YAlRQqmN5T,share,1000204970,Montana,Elizabeth Donahue,ElizabethBeckD,FALSE,en
,2015-09-10 03:52:58+00:00,75,314,,On the blog: They call you a refugee. I call you Grandpa. http://t.co/52rroK3mK8 http://t.co/daq5CLSuz2,RT @HuffPostPol: On the blog: They call you a refugee. I call you Grandpa. http://t.co/52rroK3mK8 http://t.co/daq5CLSuz2,share,1000204970,Montana,Elizabeth Donahue,ElizabethBeckD,FALSE,en
,2015-09-05 15:25:53+00:00,75,314,,The horror of the Mediterranean's migrant boats http://t.co/2z8cYgldYd http://t.co/2bQXJ5Nw74,RT @nytimes: The horror of the Mediterranean's migrant boats http://t.co/2z8cYgldYd http://t.co/2bQXJ5Nw74,share,1000204970,Montana,Elizabeth Donahue,ElizabethBeckD,FALSE,en
,2015-09-04 19:07:34+00:00,75,314,,Syrian exodus part of what @UN calls worst migration crisis since WWII. Guide by region: http://t.co/7gM5UIxdvo http://t.co/mWn9OcrBWA,RT @ProPublica: Syrian exodus part of what @UN calls worst migration crisis since WWII. Guide by region: http://t.co/7gM5UIxdvo http://t.co…,share,1000204970,Montana,Elizabeth Donahue,ElizabethBeckD,FALSE,en
,2015-09-02 23:29:32+00:00,258,204,,Hungarian volunteers set up a projector showing Tom &amp; Jerry for the refugee kids. Those faces! (Via: @StanCollymore) http://t.co/yeP9BVwSlC,RT @TheLadBible: Hungarian volunteers set up a projector showing Tom &amp; Jerry for the refugee kids. Those faces! (Via: @StanCollymore) http:…,share,100046230,"Cairo/Alexandria,Egypt",ElMotaz Bellah Tarek,motaztarek,FALSE,en
,2015-09-07 21:17:33+00:00,482,386,,A charity gave refugee children disposable cameras and their pictures are heartbreaking http://t.co/dScpZqI1h1 http://t.co/vjDoB6MEJE,RT @BuzzFeed: A charity gave refugee children disposable cameras and their pictures are heartbreaking http://t.co/dScpZqI1h1 http://t.co/vj…,share,1000579212,Kansas,Elyssa Kohler †,ElyssaMarieKay,FALSE,en
,2015-09-09 11:44:37+00:00,485,378,,21 Beautiful Moments Of Humanity From The Ongoing Refugee Crisis http://t.co/8nGcqGbZDw http://t.co/qcqIuY2YH9,RT @BuzzFeedNews: 21 Beautiful Moments Of Humanity From The Ongoing Refugee Crisis http://t.co/8nGcqGbZDw http://t.co/qcqIuY2YH9,share,1000579212,Kansas,Elyssa Kohler †,ElyssaMarieKay,FALSE,en
,2015-09-09 11:35:19+00:00,483,378,,PHOTOS: A migrant carrying a child falls after he appears to be tripped by a TV camerawoman. http://t.co/sZSCq6X5wT http://t.co/gDZP6cNkqM,RT @Reuters: PHOTOS: A migrant carrying a child falls after he appears to be tripped by a TV camerawoman. http://t.co/sZSCq6X5wT http://t.c…,share,1000579212,Kansas,Elyssa Kohler †,ElyssaMarieKay,FALSE,en
